港澳台,#genre#
广东体育,http://113.117.74.28:8081/hls/1/index.m3u8
广东体育,http://y3y4.f3322.net:2233/hls/5/index.m3u8
广东体育,http://113.117.74.32:8081/hls/1/index.m3u8
广东体育,http://gmxw.7766.org:808/hls/2/index.m3u8
广东体育,http://tianhewan.top/ZIPP.php?url=http://59.32.98.1:9901/tsfile/live/1001_1.m3u8
广东体育,http://1b6467f415.iok.la:9930/tsfile/live/1014_1.m3u8
广东体育,http://1b6467f415.iok.la:9930/tsfile/live/1040_1.m3u8
广东体育,http://nas.jdshipin.com:8801/gdty.php
广东体育,http://r.jdshipin.com/LiYdg
广东体育,http://jydx.jdshipin.com:8081/hls/1/index.m3u8
广东体育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8
广东体育,http://xjayrf.eatuo.com:9901/tsfile/live/1014_1.m3u8
广东体育,http://jyjxy.7766.org:8811/hls/18/index.m3u8
广东体育,http://jylt.jdshipin.com:808/hls/22/index.m3u8
广东体育,http://jylt.jdshipin.com:808/hls/170/index.m3u8
广东体育,http://204bae1.123nat.com:66/test/gxjd/gxjd.php?id=8
广东体育,http://219.137.29.20:808/hls/22/index.m3u8
广东体育,http://120.84.96.63:808/hls/22/index.m3u8
广东体育,http://120.196.218.201:808/hls/27/index.m3u8
广东体育,http://218.17.216.102:9901/tsfile/live/1004_1.m3u8
广东体育,http://iptv.eatuo.com:9901/tsfile/live/1004_1.m3u8
广东体育,http://1b6467f415.iok.la:132/tsfile/live/1015_1.m3u8
广东体育,http://121.51.82.109/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
广东体育,http://121.51.112.66/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
广东体育,http://121.51.171.37/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
广东体育,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东体育,http://nsszds.f3322.net:8081/hls/1/index.m3u8
广东体育,http://shazui.8866.org:800/hls/20/index.m3u8
广东体育,http://27.46.125.78:800/hls/20/index.m3u8
广东体育,http://mzwh4455.qicp.vip:280/hls/26/index.m3u8
广东体育,http://www.kitcc.cn:8887/udp/239.77.0.112:5146
广东体育,http://lan138.3322.org:9981/stream/channelid/70464533
汕头文旅,http://120.234.220.107:7000/udp/239.21.0.103:3752
汕头文旅,http://www.superkit.cn:8887/rtp/239.253.43.47:5146
汕头文旅,http://www.kitcc.cn:8887/rtp/239.253.43.47:5146

CCTV5@50帧,http://www.namewee.xyz/gudou.php?id=1605
CCTV5@50帧,http://222.79.112.138/live.aishang.ctlcdn.com/00000110240246_1/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5@50帧,http://117.157.25.180:6610/270000001111/1110000305/index.m3u8?IASHttpSessionId=OTT
CCTV5@50帧,http://[2408:876c:40:160::11]/live2.rxip.sc96655.com/live/CCTV-5H265_4000.m3u8
CCTV5@50帧,http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000123
CCTV5@50帧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R621C86FCU319FA04BK783FB5EBIFA29A0DEP2BF4M340CAC5V0Z339C9W16D7E5AFCA1ADFD1&playtoken=&programid=4200000064
CCTV5@50帧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=&programid=4200000064

CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/3/224/3221228502/index.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228502/index.m3u8
CCTV5,http://ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/3/224/3221228395/index.m3u8
CCTV5,http://gslbservzqhsw.itv.cmvideo.cn:80/1000000005000025222/index.m3u8?channel-id=ystenlive&Contentid=1000000005000025222&livemode=1&stbId=no?12M
CCTV5,http://[2409:8087:5c0b:10:2::87]:6610/000000001000/HD-12000k-1080P-cctv5/index.m3u8?IASHttpSessionId=OTT?12M
CCTV5+50帧,http://39.134.21.14/PLTV/88888888/224/3221225641/index.m3u8
CCTV5,http://39.136.18.215/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226024/1/index.m3u8?fmt=ts2hls
CCTV5+50帧,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS
CCTV5+50帧,http://[2409:8087:5050:20::2028]/180000001002/00000001000000000008000000047442/main.m3u8?IASHttpSessionId=OTT
CCTV5+50帧,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000061/main.m3u8?IASHttpSessionId=OTT
CCTV5+50帧,http://39.136.18.215/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226171/1/index.m3u8?fmt=ts2hls
CCTV5+50帧,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000011000031127&livemode=1&stbId=10
CCTV5+50帧,http://222.79.112.138/live.aishang.ctlcdn.com/00000110240128_1/playlist.m3u8?CONTENTID=00000110240128_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5+50帧,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000306/index.m3u8
CCTV5+50帧,http://117.157.25.180:6610/270000001111/1110000306/index.m3u8?IASHttpSessionId=OTT
CCTV5+50帧,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225494/index.m3u8
CCTV5+50帧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R621C86FCU319FA04BK783FB5EBIFA29A0DEP2BF4M340CAC5V0Z339C9W16D7E5AFCA1ADFD1&playtoken=&programid=4200000246
CCTV5+50帧,http://111.13.42.230/PLTV/88888888/224/3221226458/1.m3u8
CCTV5+50帧,http://111.13.42.237/PLTV/88888888/224/3221226458/1.m3u8
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/3/224/3221228277/index.m3u8
CCTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8?12M
CCTV5+,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com?12M
CCTV5+,http://39.134.19.244:6610/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com?12M
风云足球,http://[2409:8087:5011:1020::30]/180000001002/00000001000000000091000000244800/main.m3u8
风云足球,http://[2409:8087:5011:1020::2d]/180000001002/00000001000000000091000000244800/main.m3u8
风云足球,http://39.136.18.215/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226153/index.m3u8?fmt=ts2hls
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
风云足球,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002499/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云足球,http://hls.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f/index.m3u8
风云足球,http://117.59.174.4/session/22180e68-b924-11ed-8477-525400425493$h1.0$default/gpd6jh/__cl/cg:live/__c/fyzqHD/__op/default/__f/index.m3u8
风云足球,http://118.24.227.124/bytedance.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f//index.m3u8
风云足球,http://39.136.18.215/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?fmt=ts2hls
风云足球,http://www.kitcc.cn:8887/udp/239.253.43.14:5146
风云足球,http://www.kitcc.cn:8887/udp/239.253.43.20:5146
风云足球,http://www.yiyibest.com:7777/udp/239.49.9.6:6000
风云足球,http://itstar.top:4000/udp/239.49.9.6:6000
风云足球,http://157.0.3.7/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514203.m3u8
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
新视觉,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000249
新视觉,http://php.jdshipin.com/bestv.php?id=xsjhd8m/8000000
新视觉,http://cdn.1678520.xyz/bst5.php?id=xsjhd8m/8000000
新视觉,http://php.jdshipin.com/bestv.php?id=xsjhd/4000000
新视觉,http://cdn.1678520.xyz/bst5.php?id=xsjhd/4000000

新视觉,http://live.nctv.top/8/bst1.php?id=xsjhd8m/8000000
新视觉,http://live.nctv.top/8/bst.php?id=xsjhd8m/8000000
新视觉,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xsj
新视觉,http://live.nctv.top/8/bestv.php?id=xsj
新视觉,http://www.wanjiatv.net/bst.php?id=xsj
新视觉,http://cdn.jdshipin.com:8880/bst6.php?id=xsjhd8m/8000000
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd8m/8000000
新视觉,http://sgx.xxray.cc/IPTV/sxg.php?id=ycxsjH265_4000
新视觉,http://39.136.18.216/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226188/1/index.m3u8?fmt=ts2hls
新视觉,http://39.136.18.166/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226188/1/index.m3u8?fmt=ts2hls
新视觉,http://39.136.18.215/cdnrrs.gz.chinamobile.com/TVOD/88888888/224/3221226188/index.m3u8?fmt=ts2hls
新视觉,http://php.jdshipin.com:8880/bst.php?id=xsjhd8m/8000000
新视觉,https://cdn2.jdshipin.com/api/bst2.php?id=xsjhd8m/8000000
新视觉,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xsj
新视觉,http://39.136.18.184/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226188/1/index.m3u8?fmt=ts2hls
新视觉,http://nas.jdshipin.com:8801/bst.php?id=xsjhd8m/8000000
新视觉,https://live.metshop.top/bestv.php?id=xsjhd8m/8000000
新视觉,http://nas.jdshipin.com:8801/fmm.php?id=xsj
新视觉,https://db.xxray.cc/sxg.php?id=ycxsjH265_4000
新视觉,http://159.75.85.63:5681/sxg.php?id=ycxsjH265_4000
新视觉,https://sgx.xxray.cc/IPTV/xsxg.php?id=ycxsjH265_4000
新视觉,http://120.236.57.77:9901/tsfile/live/1073_1.m3u8
新视觉,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000249
新视觉,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新视觉,http://tv.redrainl.site:5678/bestv.php?id=xsjhd8m/8000000
新视觉,https://php.jdshipin.com:8880/bst.php?id=xsjhd8m/8000000
新视觉,http://183.207.255.188/live/program/live/xsjhd8m/8000000/mnf.m3u8
新视觉,http://112.25.48.19/live/program/live/xsjhd8m/8000000/mnf.m3u8
新视觉,http://shbu.vod.bestvcdn.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新视觉,http://60.255.59.169/live/ycxsjH265.m3u8
新视觉,http://www.372583307.top:4022/udp/233.50.201.244:5140
新视觉,http://nas.jdshipin.com:8801/sxgv6.php?id=ycxsjH265_4000
新视觉,http://39.136.18.215/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226237/index.m3u8?fmt=ts2hls
新视觉,http://223.85.110.148:8088/keonline.shanghai.liveplay.qq.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新视觉,http://121.51.249.6/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43082/1300.m3u8
新视觉,http://113.250.21.179/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
新视觉,http://204bae1.123nat.com:66/test/bestv.php?id=xsjhd8m/8000000
新视觉,http://cfss.cc/ds/bst.php?id=Cf-60
新视觉,http://dongfang5g-mobile-v5-live.bestvcdn.com.cn/live/program/live/xsjhd8m/8000000/mnf.m3u8
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
五星体育,http://live.nctv.top/8/bestv.php?id=wxty
五星体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000007
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000007&livemode=1&stbId=3
五星体育,http://huangxin.quipor.cn:12999/hls/21/index.m3u8
五星体育,http://114.84.76.27:7777/tsfile/live/1021_1.m3u8
五星体育,https://cntv.sbs/live?auth=230601&id=wxty
五星体育,http://113.250.21.179/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://cfss.cc/ds/bst.php?id=Cf-54
五星体育,http://183.240.186.166/tencent-upcloud-live.bestvcdn.com.cn:8080/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://61.156.196.94/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://218.79.210.183:2001/hls/18/index.m3u8
五星体育,https://php.jdshipin.com:8880/bst.php?id=wxtyhd8m/8000000
五星体育,http://39.136.173.100/hlsmgsplive.miguvideo.com/wd_r4/dfl/wuxingtiyuhd/3000/index.m3u8?&encrypt=1
五星体育,http://aliyun-shbu-live.bestvcdn.com.cn/live/program/live/wxtyhd8m/8000000/d1.m3u8
五星体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://113.250.21.179/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://[2409:8c3c:1300:806:74::1]/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://[240e:95c:2003:32:2d::]/liveplay-kk.rtxapp.com/live/program/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://[2409:8087:5050:20::3023]/0000000000001001/1/index.m3u8?Contentid=5000000010000017540&livemode=1&stbId=10&channel-id=bestzb
五星体育,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/wuxingtiyuhd/3000/01.m3u8?&HlsSubType=&encrypt=
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=10
五星体育,http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=10
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1.m3u8?Contentid=5000000010000017540&livemode=1&stbId=3&channel-id=bestzb
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=no
五星体育,http://111.11.123.49:6610/000000001000/5000000010000017540/1.m3u8?Contentid=5000000010000017540&livemode=1&stbId=3&channel-id=bestzb
五星体育,http://shbu.vod.bestvcdn.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,https://iptv.grace2015.site:9883/udp/239.45.3.210:5140
五星体育,http://180.175.247.162:9901/tsfile/live/1006_1.m3u8
五星体育,http://218.81.151.119:4000/rtp/239.45.3.210:5140
五星体育,http://58.34.204.67:9901/tsfile/live/1014_1.m3u8
五星体育,http://180.175.247.162:9901/tsfile/live/1006_1.m3u8
五星体育,http://180.158.20.46:9009/udp/239.45.3.210:5140
 
五星体育,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8
五星体育,http://iptvrr1.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8
五星体育,http://iptvrr2.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8
五星体育,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8?
北京体育悠闲,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京体育悠闲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
北京体育悠闲,http://live.cooltv.top/tv/btime.php?id=bjjs
北京体育悠闲,http://36.110.236.131/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s6/index.m3u8
北京体育悠闲,http://124.232.233.6:6060/000000001901/202200010080/index.m3u8?m3u8_level=2
北京体育悠闲,http://down.brtvcloud.com/brtv8kapptv/brtv8kapp4ktiyu.m3u8?txSecret=ef7f1e6023c232c27595332561ed6e9a&txTime=4675000000000000
北京体育悠闲,http://111.13.42.6/PLTV/88888888/224/3221226515/1.m3u8
睛彩竞技,http://genglicai.3322.org:9901//tsfile/live/1000_1.m3u8
睛彩竞技,http://tianhewan.top/ZIPP.php?url=http://219.142.151.30:9901/tsfile/live/16081_1.m3u8
睛彩篮球,http://tianhewan.top/ZIPP.php?url=http://219.142.151.30:9901/tsfile/live/16082_1.m3u8
睛彩羽毛球,http://tianhewan.top/ZIPP.php?url=http://219.142.151.30:9901/tsfile/live/16083_1.m3u8
睛彩广场舞,http://tianhewan.top/ZIPP.php?url=http://219.142.151.30:9901/tsfile/live/16084_1.m3u8
睛彩青少,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010147
睛彩青少,http://[2409:8087:5e00:24::1f]:6060/200000001898/460000089800010147/1.m3u8
睛彩青少,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010147/1.m3u8
睛彩青少,http://[2409:8087:5e00:24::12]:6060/200000001898/460000089800010147/1.m3u8
深圳体育,http://hls.xinbi.lol/gdzb.php?id=/udp/239.77.1.140:5146
深圳体育,http://gmxw.7766.org:808/hls/158/index.m3u8
深圳体育,http://zjdx.jdshipin.com:808/hls/32/index.m3u8
深圳体育,http://jydx.jdshipin.com:8081/hls/70/index.m3u8
深圳体育,http://nsszds.f3322.net:8081/hls/70/index.m3u8
深圳体育,http://120.236.17.34:808/hls/21/index.m3u8
深圳体育,http://120.236.17.36:808/hls/21/index.m3u8
深圳体育,http://www.kitcc.cn:8887/udp/239.77.1.140:5146
深圳体育,http://mzwh4455.qicp.vip:280/hls/86/index.m3u8
深圳体育,http://lu1.cc/itv/sjtv/gd/sztv.php?id=sztyjk
深圳体育,http://ye23.win/iptv/sztv.php?id=12
深圳体育,http://gxyl-dl001.8866.org:8181/tsfile/live/1116_1.m3u8

广州竞赛,https://justsometime.gztv.com/sec/jingsai.m3u8
广州竞赛,http://www.kitcc.cn:8887/udp/239.253.43.75:5146
广州竞赛,http://v2.91kds.cn/b9/gdgztv.m3u8?id=gdgzjs&auth=rinimabi
广州竞赛,http://my.mytvtv.top/guangdong/gztv.php?id=gzjs
广州竞赛,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzjs
广州竞赛,http://www.nettvpro.live/hls/guangzhou.php?id=jingsai
广州竞赛,http://mmitv.top/pltv/gztv.php?id=gzjs
广州竞赛,http://112.74.200.9:88/tv000000/m3u8.php?/GZTV/jingsai
广州竞赛,http://live.cooltv.top/tv/guangzhou.php?id=gzjs
广州竞赛,http://fangsong.live/hls/gsw.php?id=jingsai
江苏体育,http://[2409:8087:2001:20:2800:0:df6e:eb15]/PLTV/1/224/3221229879/1.m3u8
江苏体育,http://[2409:8087:2001:20:2800:0:df6e:eb14]/PLTV/1/224/3221229879/1.m3u8
江苏体育,http://www.yiyibest.com:7777/udp/239.49.9.37:6000
江苏体育,http://itstar.top:4000/udp/239.49.9.37:6000
江苏体育,http://dsm.52nantong.net:9993/stream/channelid/989991289
江苏体育,https://xuyi-tv-replay.cm.jstv.com/lizhiapp/jsty.m3u8
江苏体育,https://xuyi-tv-replay.cm.jstv.com/livezhuzhan/jsty.m3u8
江苏体育,http://lu1.cc/itv/jstv/jstv.php?id=jsty
江苏体育,http://58.222.75.102:9901/tsfile/live/1009_1.m3u8
江苏体育,http://221.226.4.10:9901/tsfile/live/1009_1.m3u8
江苏体育,http://live.cooltv.top/tv/jiangsu.php?id=jsty
江苏体育,https://litchiapp-hls.jstv.com/lizhiapp/jsty.m3u8
福建文体,http://lu1.cc/itv/fjtv/fjtv.php?id=fjwt
天津体育,http://www.92lovehtc.cn:4022/udp/225.1.1.122:5002
天津体育,http://anyun-ship.com:8888/udp/225.1.1.122:5002
辽宁体育,http://39.134.61.219/PLTV/88888888/224/3221226916/index.m3u8
辽宁体育,http://39.134.61.218/PLTV/88888888/224/3221226916/index.m3u8
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R621C86FCU319FA04BK783FB5EBIFA29A0DEP2BF4M340CAC5V0Z339C9W16D7E5AFCA1ADFD1&playtoken=&programid=4200000611
山东体育,http://www.zhypf.cn:9001/hls/29/index.m3u8
山东体育,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdty&auth=rinimabi
山东体育,http://lu1.cc/itv/sdtv/sdtv.php?id=typd
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
SiTV劲爆体育,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=10
SiTV劲爆体育,http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=10
SiTV劲爆体育,http://gslbservzqhsw.itv.cmvideo.cn:80/5000000002000029972/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=no
SiTV劲爆体育,http://113.250.21.179/liveplay-kk.rtxapp.com/live/program/live/jbtyhd8m/8000000/mnf.m3u8
SiTV劲爆体育,http://[2408:876c:40:160::11]/live2.rxip.sc96655.com/live/lqhxjcHDH265_4000.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
央视台球,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002496/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
央视台球,http://[2409:8087:5011:1020::2f]/180000001002/00000001000000000091000000244803/main.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba1/4000000/mnf.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba2/4000000/mnf.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba3/4000000/mnf.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba4/4000000/mnf.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba5/4000000/mnf.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba6/4000000/mnf.m3u8
百视通体育,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/hdnba7/4000000/mnf.m3u8
东莞新闻,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞新闻,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.104:5146
东莞新闻,http://diygz.f3322.org:9092/hls/101/index.m3u8
东莞新闻,rtmp://stream.sun0769.com/dgrtv1/mp4:tv1_1500
东莞新闻,http://lu1.cc/itv/php/itouch.php?id=dgxwzh
东莞新闻,http://lu1.cc/itv/gdtv/dgtv1.php?id=dgzh&ch=hd
东莞新闻,http://mmitv.top/pltv/itouchtv.php?pk=2395
东莞新闻,http://www.nettvpro.live/hls/itouch.php?id=2395
东莞新闻,http://id.ganggang.live:63/chud.php?pk=2395
东莞新闻,http://www.kitcc.cn:8887/udp/239.253.43.104:5146
东莞资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
东莞资讯,http://hls.xinbi.lol/gdzb.php?id=/udp/239.253.43.105:5146
东莞资讯,http://lu1.cc/itv/gdtv/dgtv1.php?id=dggg&ch=hd
东莞资讯,http://lu1.cc/itv/php/itouch.php?id=dgshzx
东莞资讯,http://www.kitcc.cn:8887/udp/239.253.43.105:5146
东莞资讯,rtmp://stream.sun0769.com/dgrtv1/mp4:tv2_1500
东莞资讯,http://www.nettvpro.live/hls/itouch.php?id=1235 
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山公共,http://hls.666888999.gay/gdzb.php?id=/udp/239.253.43.53:5146
佛山公共,http://lu1.cc/itv/gdtv/fsxl.php?id=fsgg
佛山公共,http://diygz.f3322.org:9092/hls/134/index.m3u8
佛山公共,http://www.kitcc.cn:8887/udp/239.253.43.53:5146
佛山公共,http://tdns.sched.zbs8.tdnslive1.cn/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山公共,http://223.109.33.33/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山公共,http://121.51.249.6/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山公共,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山公共,http://121.51.42.151/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山公共,http://121.51.249.88/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山综合,http://hls.666888999.gay/gdzb.php?id=/udp/239.253.43.52:5146
佛山综合,http://lu1.cc/itv/gdtv/fsxl.php?id=fszh
佛山综合,http://www.kitcc.cn:8887/udp/239.253.43.57:5146
